route_label,route_index,route_option_id,distance_km,optimized_route_time_min,optimized_route_cost,traffic_density_index,estimated_co2_kgco2e,delivery_efficiency_score,route_reliability_index,time_score,cost_score,co2_score,reliability_score,traffic_score,efficiency_score,delivery_option_score,score_rank,score_category
Route option 329,328,329,32.18366713898695,49.96,538.74,0.6638131659474185,22.5280270638223,0.0196,0.55,87.87689540606031,84.10917900207649,36.22130141901677,41.65261382799327,42.222847650933296,1.3398294762484777,56.07233924088596,646,Average
Route option 208,207,208,43.05874216315692,59.27,618.91,0.527034413816938,30.140397133633765,0.0332,0.69,85.55119782168819,81.67538949132373,13.978541785105033,65.26138279932546,59.411939142981296,2.444173771822981,56.05563207163302,647,Average
Route option 810,809,810,36.1982275932282,58.78,660.72,0.499719375211863,25.338152030996703,0.0335,0.582,85.67360295770779,80.40612743014655,28.01033248123595,47.048903878583474,62.84464115537837,2.4685343077547715,56.03620080452213,648,Average
Route option 649,648,649,22.203727664965527,43.29,555.36,0.7558620634625008,15.542236861757091,0.0226,0.424,89.54310409432689,83.60463139488287,56.63324288960801,20.404721753794266,30.65499155863965,1.5834348355663825,56.0134730686451,649,Average
Route option 52,51,52,24.750118069372306,64.59,467.46,0.7312805369183129,17.324667424992747,0.0305,0.468,84.22222777347555,86.27308715134,51.42511792739496,27.824620573355823,33.74417099770323,2.224928948436866,56.00593012867518,650,Average
Route option 519,518,519,34.698380079097475,105.61,720.12,0.4384314656755608,24.28828393349167,0.0094,0.618,73.97516924383602,78.60287063909364,31.0779662833187,53.119730185497474,70.5467401142202,0.5115712545676006,55.9892981586655,651,Average
Route option 125,124,125,49.22140563278839,68.0,797.81,0.4597642674066112,34.4541581736523,0.029,0.802,83.37038794933926,76.24436861726026,1.3740639350624888,84.14839797639124,67.86583043325646,2.1031262687779138,55.98788624912832,652,Average
Route option 235,234,235,33.72242947809392,77.31,737.63,0.4728161378048271,23.6051348859511,0.0511,0.572,81.04469036496715,78.07130453789267,33.07407523745905,45.362563237774026,66.22559179295018,3.8976857490864805,55.98167390424088,653,Average
Route option 270,269,270,26.105825099743743,108.66,685.37,0.8507255148517439,18.273639602057813,0.0274,0.637,73.21325972371413,79.65780621971804,48.652294241715815,56.32377740303542,18.733428305703875,1.973203410475031,55.974045230816614,654,Average
Route option 751,750,751,20.02011960022278,74.58,506.17,0.9925700468984842,14.013747850021256,0.0397,0.512,81.72666183707628,85.09793445131206,61.09937017707941,35.244519392917375,0.9077163364043785,2.9719853836784416,55.92803658335535,655,Average
Route option 747,746,747,29.33662157159767,83.7,378.36,0.5630948959967489,20.535142930479257,0.0354,0.483,79.44842746871176,88.97797233791938,42.044355520389914,30.354131534569984,54.88019047748075,2.6228177019894443,55.88635508118525,656,Average
Route option 174,173,174,42.93112568638353,102.25,638.11,0.4745390857658269,30.051067740866777,0.0097,0.733,74.81451874797033,81.09251860936722,14.239555397598602,72.51264755480608,66.00906759108139,0.535931790499391,55.871529180461486,657,Average
Route option 582,581,582,44.54429493300454,53.21,686.9,0.2836223103005554,31.18025914995826,0.0738,0.611,87.0650246059304,79.61135869631212,10.940144982345103,51.93929173693086,90.00172631711484,5.740966301258629,55.745392200195376,658,Average
Route option 988,987,988,25.73498431692188,71.92,422.25,0.9102874797884422,18.01405727554103,0.0137,0.546,82.39114686118259,87.64556593119694,49.4107738270452,40.97807757166949,11.248230138620215,0.8607389362565977,55.72351149024596,659,Average
Route option 441,440,441,28.131862782542548,84.95,629.46,0.6828686301265645,19.69183198993285,0.0233,0.552,79.13616946866179,81.355114084832,44.50844520273589,41.98988195615516,39.82813274019686,1.640276086073894,55.68817148093714,660,Average
Route option 386,385,386,29.527738583111574,52.74,537.05,0.820265543908733,20.668921632239645,0.0558,0.556,87.18243361394919,84.16048378283202,41.653464447031105,42.664418212478935,22.56135639562436,4.279334145351198,55.6849355804398,661,Average
Route option 767,766,767,26.953326473335373,84.9,473.84,0.6327889884224669,18.86687634535517,0.0116,0.488,79.14865978866379,86.07940401452319,46.91890212255226,31.197301854974707,46.12168001806303,0.6902151847340642,55.66147742331341,662,Average
Route option 701,700,701,26.543506335052808,105.4,930.26,0.735747177970618,18.58000912395811,0.0094,0.631,74.02762858784443,72.22347026751345,47.75710607137066,55.31197301854975,33.1828447645397,0.5115712545676006,55.595753931806534,663,Average
Route option 688,687,688,21.268491071013127,83.79,659.83,0.8446861642672496,14.887586936108505,0.0354,0.507,79.42594489270815,80.43314592415392,58.54607960235604,34.40134907251265,19.49239816127321,2.6228177019894443,55.568988579690746,664,Average
Route option 391,390,391,19.353091463985947,72.34,647.3,0.8738970670546575,13.546839345139567,0.0136,0.47,82.28622817316578,80.81352989034741,62.46364090352474,28.161888701517707,15.821441431831154,0.8526187576126675,55.49301465995111,665,Average
Route option 464,463,464,28.899490697931856,88.09,581.3,0.8271428707622401,20.22915865249602,0.0449,0.604,78.35177737253628,82.81714854707289,42.93841803765081,50.75885328836425,21.6970774146838,3.3942346731628104,55.459579826133904,666,Average
Route option 43,42,43,26.646154657343956,45.92,568.29,0.7233839823998995,18.651861227469013,0.0426,0.466,88.88611326222178,83.21210428531529,47.54715975334784,27.487352445193935,34.73653710702017,3.207470564352416,55.4379311758028,667,Average
Route option 677,676,677,19.021513400051493,33.65,277.36,0.9676753640221925,13.31474026314787,0.1154,0.36,91.9512377907122,92.04411603987808,63.14181656296438,9.612141652613827,4.036250373751688,9.11896061713358,55.36652630561377,668,Average
Route option 955,954,955,46.128731533732214,64.68,917.07,0.2451867392027856,32.28933818896137,0.0305,0.673,84.19974519747197,72.62389042027418,7.699501365006221,62.39460370994942,94.83195424256361,2.224928948436866,55.36296507846888,669,Average
Route option 843,842,843,46.002895175125026,60.88,705.53,0.5192874804597833,32.20125484904634,0.0485,0.726,85.14900951762384,79.04579179366371,7.95687410694002,71.33220910623946,60.38550224532558,3.6865611043442965,55.31749888999018,670,Average
Route option 470,469,470,27.608204613925498,68.22,594.38,0.8315034604828617,19.325280057120143,0.0144,0.558,83.31543054133046,82.42006775874002,45.57948174721917,43.00168634064082,21.149078734336538,0.9175801867641088,55.30309424771891,671,Average
Route option 572,571,572,45.39943910449236,115.68,821.11,0.3164540078665886,31.77884572356256,0.0171,0.745,71.45961879543354,75.5370305157193,9.19112107065067,74.53625632377741,85.87574150944943,1.1368250101502235,55.24877679610117,672,Average
Route option 626,625,626,48.2398424080153,56.44,511.38,0.3379571111790873,33.76708038363397,0.0522,0.648,86.2581499338013,84.93977000886449,3.3816523724380274,58.17875210792581,83.17342989712458,3.987007714169713,55.23744087864877,673,Average
Route option 531,530,531,34.16424364401239,152.05,1273.9,0.5063499058332936,23.914397389941332,0.0261,0.777,62.37416002597986,61.79129579482945,32.17043399603858,79.93254637436763,62.01137724766356,1.867641088103939,55.15672871721659,674,Average
Route option 918,917,918,42.57284357543571,95.26,866.3,0.2151421124091707,29.800276273969637,0.0416,0.634,76.56066548424971,74.16515889303105,14.97234876750467,55.817875210792586,98.60768571222363,3.1262687779131144,55.06890911960886,675,Average
Route option 197,196,197,23.557555288894388,44.23,455.77,0.8665677503662412,16.48989348584246,0.0442,0.438,89.30828607828933,86.62797051644789,53.86426314851441,22.76559865092749,16.74252232465286,3.3373934226552993,55.047558739859596,676,Average
Route option 257,256,257,26.354871235997024,53.02,383.95,0.8165535766081871,18.447967719280282,0.0555,0.46,87.112487821938,88.80827190926644,48.14292089632513,26.47554806070827,23.027842195141723,4.254973609419408,55.03052468244897,677,Average
Route option 872,871,872,47.37636914436987,81.95,753.68,0.2846402875393119,33.16266358525343,0.0362,0.692,79.88558866878171,77.58406091000717,5.1477117523401485,65.59865092748734,89.87379633075909,2.687779131140886,55.022356628973235,678,Average
Route option 27,26,27,36.81022728405576,57.05,558.53,0.5254581179187721,25.76654154728376,0.0172,0.551,86.10576802977693,83.5083969836432,26.758611275740652,41.82124789207421,59.610033466771206,1.1449451887941535,54.99498600615087,679,Average
Route option 453,452,453,28.327732486252152,88.2,657.66,0.9069867110651096,19.828937496496067,0.0448,0.625,78.3242986685319,80.49902247695839,44.10783346171384,54.300168634064086,11.663040295137279,3.3861144945188797,54.987266075579,680,Average
Route option 276,275,276,30.43190226086944,127.96,707.31,0.6429422668315468,21.301821037850864,0.0078,0.63,68.39199620294274,78.991754805649,39.804181080306314,55.14333895446881,44.845709673258156,0.38164839626471786,54.96011664982774,681,Average
Route option 122,121,122,25.755131905255272,105.68,603.8,0.7220816121723521,18.028160249365772,0.0281,0.534,73.95768279583322,82.13409673228011,49.369566022638644,38.95446880269816,34.90020698007528,2.0300446609825418,54.94316410287861,682,Average
Route option 141,140,141,41.13411217922115,62.12,633.64,0.4104289420311442,28.79318843368343,0.0634,0.587,84.83924958157428,81.22821823657273,17.9149819495875,47.89207419898819,74.06583890284594,4.896467722289891,54.922061167223006,683,Average
Route option 21,20,21,48.20632727646397,86.05,734.77,0.2466202412484596,33.743620353819,0.046,0.686,78.86138242861782,78.15812801301745,3.4502007744985312,64.5868465430017,94.65180493257705,3.4835566382460423,54.82317991572204,684,Average
Route option 340,339,340,21.528441719186297,136.29,973.19,0.791142636904764,15.069548028733937,0.0291,0.598,66.31110889060979,70.92020740488883,58.01440329013339,49.747048903878586,26.22125462695259,2.1112464474218435,54.626961647475134,685,Average
Route option 864,863,864,29.499492356470483,51.39,287.02,0.7148609781918562,20.649149747467366,0.0191,0.442,87.51967225400315,91.75085912739371,41.71123637304969,23.440134907251267,35.80762963299533,1.2992285830288268,54.615666743443015,686,Average
Route option 487,486,487,24.686964362684183,127.4,687.68,0.8174263512546782,17.280460889817416,0.0156,0.586,68.5318877869651,79.58767956673265,51.554286021843275,47.72344013490725,22.918159930778288,1.0150223304912709,54.39974011278421,687,Average
Route option 385,384,385,16.624474097735803,107.5,773.91,0.9294572749093944,11.636852965767831,0.0184,0.491,73.50303514776049,76.96992143386238,68.04447414610291,31.703204047217536,8.839147170064352,1.2423873325213155,54.39238474592631,688,Average
Route option 635,634,635,35.939256481081614,79.12,886.67,0.6556170229456262,25.156876597156568,0.0499,0.655,80.59254078089481,73.54676931670532,28.540005351243842,59.35919055649242,43.25286327649859,3.8002436053593187,54.349999976547295,689,Average
Route option 56,55,56,33.782094529126304,147.59,1002.14,0.3696358795063795,23.646899420695295,0.0202,0.641,63.488296570158134,70.0413474031888,32.9520424803784,56.9983136593592,79.19233459795294,1.3885505481120588,54.332263133836726,690,Average
Route option 944,943,944,36.00678403949087,78.29,448.75,0.7642453140287417,25.204144755158197,0.0126,0.619,80.79988009292798,86.84108268266323,28.401891430464097,53.288364249578414,29.601461980840803,0.7714169711733659,54.2850553092927,691,Average
Route option 246,245,246,26.55083876313588,63.41,734.6,0.7043340947050836,18.58514170060283,0.0155,0.481,84.51699932552273,78.16328884895144,47.74210907732489,30.016863406408095,37.13055121666097,1.0069021518473407,54.23835781476613,692,Average
Route option 920,919,920,15.843614376381034,75.69,477.35,0.9318862447366076,11.09026426101395,0.0261,0.374,81.4493767330319,85.97284793141553,69.6415642858303,11.973018549747051,8.533896654607375,1.867641088103939,54.236211434162406,693,Average
Route option 267,266,267,29.99316095300995,89.34,817.71,0.6861567227980865,20.994709482949716,0.0443,0.576,78.03951937248632,75.6402472343991,40.70153741398654,46.0370994940978,39.41491559290773,3.345513601299229,54.227524813049016,694,Average
Route option 849,848,849,28.63962741284237,78.76,760.79,0.58291589644042,20.047258712563508,0.0502,0.488,80.6824710849092,77.36821653653264,43.46991566640995,31.197301854974707,52.38927003272359,3.824604141291109,54.14723402222271,695,Average
Route option 509,508,509,42.50147385614597,62.57,814.19,0.4341371566075394,29.750318667810177,0.0315,0.628,84.7268367015563,75.74710689609113,15.11832104887039,54.80607082630692,71.08640925372906,2.306130734876168,54.0595306091252,696,Average
Route option 514,513,514,26.011191961207377,108.16,615.18,0.7865224184852684,18.207397992707484,0.0275,0.539,73.33816292373412,81.78862430328715,48.8458471274834,39.797639123102876,26.801881046545862,1.9813235891189611,53.97560133600622,697,Average
Route option 390,389,390,34.73184590611471,74.54,828.72,0.8176716191050282,24.311709450959942,0.0397,0.669,81.73665409307786,75.30600721302716,31.0095187236798,61.720067453625646,22.88733693046533,2.9719853836784416,53.94225839509654,698,Average
Route option 188,187,188,38.53717405022983,66.6,351.51,0.6799086304422197,26.97537531125906,0.0592,0.574,83.72011690939522,89.79308083690543,23.226492027349288,45.699831365935914,40.20011818821512,4.555420219244825,53.89701165906838,699,Average
Route option 996,995,996,43.39949218653671,117.46,559.9,0.2902375350932615,30.37891643336263,0.0338,0.618,71.0149634033624,83.4668067175869,13.281606743421035,53.119730185497474,89.17038590472522,2.4928948436865612,53.882385079801466,700,Average
Route option 832,831,832,33.45926657335234,192.9,843.32,0.5070330047254779,23.420925267618614,0.0052,0.713,52.16956858434714,74.86278247987273,33.612321568791906,69.13996627318718,61.925531681938054,0.17052375152253352,53.838623215449324,701,Average
Route option 253,252,253,33.79081288396584,54.67,668.59,0.5840148078756968,23.653002122818357,0.0719,0.502,86.70030726187204,80.16721108426127,32.93421085432819,33.55817875210793,52.251168983339745,5.586682907023956,53.82314317691547,702,Average
Route option 322,321,322,35.987599578875965,112.64,748.84,0.4902137065099807,25.19071595457836,0.0088,0.608,72.21903025155505,77.7309929448337,28.441129352521205,51.433389544688026,64.03922588776341,0.4628501827040196,53.814029984257196,703,Average
Route option 321,320,321,45.47293912527119,128.8,648.24,0.3308867366749697,31.830294505025105,0.0077,0.698,68.18215882690914,80.7849935034183,9.040791689783175,66.61045531197301,84.06196932551755,0.3735282176207877,53.80059279433869,704,Average
Route option 875,874,875,39.2379096473372,173.81,1481.19,0.2759629179346648,27.46587847325253,0.0172,0.796,56.938372761110145,55.49841531978967,21.79327952824063,83.13659359190557,90.96428807542941,1.1449451887941535,53.716672283603884,705,Average
Route option 544,543,544,31.06660159763546,86.22,912.31,0.7878804163996809,21.746099925471288,0.0115,0.629,78.81891534061101,72.7683938264259,38.50603235433305,54.97470489038786,26.631220399089607,0.6820950060901341,53.63613769028169,706,Average
Route option 192,191,192,45.452556504585665,81.21,622.83,0.584086262361829,31.816027012496917,0.0243,0.71,80.07044540481128,81.55638668625761,9.082480205182815,68.63406408094434,52.242189242842684,1.7214778725131954,53.63309210360827,707,Average
